add_on_rule_id,client_id,created_at,id,updated_at
7,64,2024-09-08 14:30:58,342,2024-09-08 14:30:58
7,11,2024-09-08 14:30:58,343,2024-09-08 14:30:58
7,73,2024-09-08 14:30:58,344,2024-09-08 14:30:58
7,62,2024-09-08 14:30:58,345,2024-09-08 14:30:58
7,35,2024-09-08 14:30:58,346,2024-09-08 14:30:58
7,71,2024-09-08 14:30:58,347,2024-09-08 14:30:58
7,43,2024-09-08 14:30:58,348,2024-09-08 14:30:58
7,27,2024-09-08 14:30:58,349,2024-09-08 14:30:58
7,79,2024-09-08 14:30:58,350,2024-09-08 14:30:58
7,51,2024-09-08 14:30:58,351,2024-09-08 14:30:58
7,32,2024-09-08 14:30:58,352,2024-09-08 14:30:58
7,7,2024-09-08 14:30:58,353,2024-09-08 14:30:58
7,55,2024-09-08 14:30:58,354,2024-09-08 14:30:58
7,80,2024-09-08 14:30:58,355,2024-09-08 14:30:58
7,65,2024-09-08 14:30:58,356,2024-09-08 14:30:58
7,57,2024-09-08 14:30:58,357,2024-09-08 14:30:58
7,54,2024-09-08 14:30:58,358,2024-09-08 14:30:58
7,76,2024-09-08 14:30:58,359,2024-09-08 14:30:58
7,68,2024-09-08 14:30:58,360,2024-09-08 14:30:58
7,25,2024-09-08 14:30:58,361,2024-09-08 14:30:58
7,24,2024-09-08 14:30:58,362,2024-09-08 14:30:58
7,66,2024-09-08 14:30:58,363,2024-09-08 14:30:58
7,18,2024-09-08 14:30:58,364,2024-09-08 14:30:58
7,78,2024-09-08 14:30:58,365,2024-09-08 14:30:58
7,34,2024-09-08 14:30:58,366,2024-09-08 14:30:58
7,20,2024-09-08 14:30:58,367,2024-09-08 14:30:58
7,61,2024-09-08 14:30:58,368,2024-09-08 14:30:58
7,21,2024-09-08 14:30:58,369,2024-09-08 14:30:58
7,49,2024-09-08 14:30:58,370,2024-09-08 14:30:58
7,50,2024-09-08 14:30:58,371,2024-09-08 14:30:58
7,41,2024-09-08 14:30:58,372,2024-09-08 14:30:58
7,38,2024-09-08 14:30:58,373,2024-09-08 14:30:58
7,75,2024-09-08 14:30:58,374,2024-09-08 14:30:58
7,70,2024-09-08 14:30:58,375,2024-09-08 14:30:58
7,36,2024-09-08 14:30:58,376,2024-09-08 14:30:58
7,1,2024-09-08 14:30:58,377,2024-09-08 14:30:58
7,72,2024-09-08 14:30:58,378,2024-09-08 14:30:58
7,6,2024-09-08 14:30:58,379,2024-09-08 14:30:58
7,10,2024-09-08 14:30:58,380,2024-09-08 14:30:58
7,44,2024-09-08 14:30:58,381,2024-09-08 14:30:58
7,74,2024-09-08 14:30:58,382,2024-09-08 14:30:58
7,8,2024-09-08 14:30:58,383,2024-09-08 14:30:58
7,37,2024-09-08 14:30:58,384,2024-09-08 14:30:58
7,12,2024-09-08 14:30:58,385,2024-09-08 14:30:58
7,81,2024-09-08 14:30:58,386,2024-09-08 14:30:58
7,69,2024-09-08 14:30:58,387,2024-09-08 14:30:58
7,15,2024-09-08 14:30:58,388,2024-09-08 14:30:58
7,46,2024-09-08 14:30:58,389,2024-09-08 14:30:58
7,77,2024-09-08 14:30:58,390,2024-09-08 14:30:58
7,23,2024-09-08 14:30:58,391,2024-09-08 14:30:58
7,33,2024-09-08 14:30:58,392,2024-09-08 14:30:58
7,29,2024-09-08 14:30:58,393,2024-09-08 14:30:58
7,42,2024-09-08 14:30:58,394,2024-09-08 14:30:58
7,47,2024-09-08 14:30:58,395,2024-09-08 14:30:58
7,4,2024-09-08 14:30:58,396,2024-09-08 14:30:58
7,31,2024-09-08 14:30:58,397,2024-09-08 14:30:58
7,60,2024-09-08 14:30:58,398,2024-09-08 14:30:58
7,52,2024-09-08 14:30:58,399,2024-09-08 14:30:58
11,40,2024-09-08 16:56:41,778,2024-09-08 16:56:41
11,2,2024-09-08 16:56:41,779,2024-09-08 16:56:41
11,14,2024-09-08 16:56:41,780,2024-09-08 16:56:41
11,13,2024-09-08 16:56:41,781,2024-09-08 16:56:41
11,53,2024-09-08 16:56:41,782,2024-09-08 16:56:41
11,64,2024-09-08 16:56:41,783,2024-09-08 16:56:41
11,11,2024-09-08 16:56:41,784,2024-09-08 16:56:41
11,73,2024-09-08 16:56:41,785,2024-09-08 16:56:41
11,62,2024-09-08 16:56:41,786,2024-09-08 16:56:41
11,35,2024-09-08 16:56:41,787,2024-09-08 16:56:41
11,71,2024-09-08 16:56:41,788,2024-09-08 16:56:41
11,43,2024-09-08 16:56:41,789,2024-09-08 16:56:41
11,27,2024-09-08 16:56:41,790,2024-09-08 16:56:41
11,79,2024-09-08 16:56:41,791,2024-09-08 16:56:41
11,51,2024-09-08 16:56:41,792,2024-09-08 16:56:41
11,32,2024-09-08 16:56:41,793,2024-09-08 16:56:41
11,7,2024-09-08 16:56:41,794,2024-09-08 16:56:41
11,55,2024-09-08 16:56:41,795,2024-09-08 16:56:41
11,80,2024-09-08 16:56:41,796,2024-09-08 16:56:41
11,65,2024-09-08 16:56:41,797,2024-09-08 16:56:41
11,57,2024-09-08 16:56:41,798,2024-09-08 16:56:41
11,54,2024-09-08 16:56:41,799,2024-09-08 16:56:41
11,76,2024-09-08 16:56:41,800,2024-09-08 16:56:41
11,68,2024-09-08 16:56:41,801,2024-09-08 16:56:41
11,25,2024-09-08 16:56:41,802,2024-09-08 16:56:41
11,24,2024-09-08 16:56:41,803,2024-09-08 16:56:41
11,66,2024-09-08 16:56:41,804,2024-09-08 16:56:41
11,18,2024-09-08 16:56:41,805,2024-09-08 16:56:41
11,78,2024-09-08 16:56:41,806,2024-09-08 16:56:41
11,34,2024-09-08 16:56:41,807,2024-09-08 16:56:41
11,20,2024-09-08 16:56:41,808,2024-09-08 16:56:41
11,61,2024-09-08 16:56:41,809,2024-09-08 16:56:41
11,21,2024-09-08 16:56:41,810,2024-09-08 16:56:41
11,49,2024-09-08 16:56:41,811,2024-09-08 16:56:41
11,50,2024-09-08 16:56:41,812,2024-09-08 16:56:41
11,41,2024-09-08 16:56:41,813,2024-09-08 16:56:41
11,38,2024-09-08 16:56:41,814,2024-09-08 16:56:41
11,75,2024-09-08 16:56:41,815,2024-09-08 16:56:41
11,70,2024-09-08 16:56:41,816,2024-09-08 16:56:41
11,36,2024-09-08 16:56:41,817,2024-09-08 16:56:41
11,1,2024-09-08 16:56:41,818,2024-09-08 16:56:41
11,72,2024-09-08 16:56:41,819,2024-09-08 16:56:41
11,6,2024-09-08 16:56:41,820,2024-09-08 16:56:41
11,10,2024-09-08 16:56:41,821,2024-09-08 16:56:41
11,44,2024-09-08 16:56:41,822,2024-09-08 16:56:41
11,74,2024-09-08 16:56:41,823,2024-09-08 16:56:41
11,8,2024-09-08 16:56:41,824,2024-09-08 16:56:41
11,37,2024-09-08 16:56:41,825,2024-09-08 16:56:41
11,12,2024-09-08 16:56:41,826,2024-09-08 16:56:41
11,81,2024-09-08 16:56:41,827,2024-09-08 16:56:41
11,69,2024-09-08 16:56:41,828,2024-09-08 16:56:41
11,15,2024-09-08 16:56:41,829,2024-09-08 16:56:41
11,46,2024-09-08 16:56:41,830,2024-09-08 16:56:41
11,77,2024-09-08 16:56:41,831,2024-09-08 16:56:41
11,23,2024-09-08 16:56:41,832,2024-09-08 16:56:41
11,33,2024-09-08 16:56:41,833,2024-09-08 16:56:41
11,29,2024-09-08 16:56:41,834,2024-09-08 16:56:41
11,42,2024-09-08 16:56:41,835,2024-09-08 16:56:41
11,47,2024-09-08 16:56:41,836,2024-09-08 16:56:41
11,4,2024-09-08 16:56:41,837,2024-09-08 16:56:41
11,31,2024-09-08 16:56:41,838,2024-09-08 16:56:41
11,60,2024-09-08 16:56:41,839,2024-09-08 16:56:41
11,52,2024-09-08 16:56:41,840,2024-09-08 16:56:41
12,40,2024-09-08 16:57:08,841,2024-09-08 16:57:08
12,2,2024-09-08 16:57:08,842,2024-09-08 16:57:08
12,14,2024-09-08 16:57:08,843,2024-09-08 16:57:08
12,13,2024-09-08 16:57:08,844,2024-09-08 16:57:08
12,53,2024-09-08 16:57:08,845,2024-09-08 16:57:08
12,64,2024-09-08 16:57:08,846,2024-09-08 16:57:08
12,11,2024-09-08 16:57:08,847,2024-09-08 16:57:08
12,73,2024-09-08 16:57:08,848,2024-09-08 16:57:08
12,62,2024-09-08 16:57:08,849,2024-09-08 16:57:08
12,35,2024-09-08 16:57:08,850,2024-09-08 16:57:08
12,71,2024-09-08 16:57:08,851,2024-09-08 16:57:08
12,43,2024-09-08 16:57:08,852,2024-09-08 16:57:08
12,27,2024-09-08 16:57:08,853,2024-09-08 16:57:08
12,79,2024-09-08 16:57:08,854,2024-09-08 16:57:08
12,51,2024-09-08 16:57:08,855,2024-09-08 16:57:08
12,32,2024-09-08 16:57:08,856,2024-09-08 16:57:08
12,7,2024-09-08 16:57:08,857,2024-09-08 16:57:08
12,55,2024-09-08 16:57:08,858,2024-09-08 16:57:08
12,80,2024-09-08 16:57:08,859,2024-09-08 16:57:08
12,65,2024-09-08 16:57:08,860,2024-09-08 16:57:08
12,57,2024-09-08 16:57:08,861,2024-09-08 16:57:08
12,54,2024-09-08 16:57:08,862,2024-09-08 16:57:08
12,76,2024-09-08 16:57:08,863,2024-09-08 16:57:08
12,68,2024-09-08 16:57:08,864,2024-09-08 16:57:08
12,25,2024-09-08 16:57:08,865,2024-09-08 16:57:08
12,24,2024-09-08 16:57:08,866,2024-09-08 16:57:08
12,66,2024-09-08 16:57:08,867,2024-09-08 16:57:08
12,18,2024-09-08 16:57:08,868,2024-09-08 16:57:08
12,78,2024-09-08 16:57:08,869,2024-09-08 16:57:08
12,34,2024-09-08 16:57:08,870,2024-09-08 16:57:08
12,20,2024-09-08 16:57:08,871,2024-09-08 16:57:08
12,61,2024-09-08 16:57:08,872,2024-09-08 16:57:08
12,21,2024-09-08 16:57:08,873,2024-09-08 16:57:08
12,49,2024-09-08 16:57:08,874,2024-09-08 16:57:08
12,50,2024-09-08 16:57:08,875,2024-09-08 16:57:08
12,41,2024-09-08 16:57:08,876,2024-09-08 16:57:08
12,38,2024-09-08 16:57:08,877,2024-09-08 16:57:08
12,75,2024-09-08 16:57:08,878,2024-09-08 16:57:08
12,70,2024-09-08 16:57:08,879,2024-09-08 16:57:08
12,36,2024-09-08 16:57:08,880,2024-09-08 16:57:08
12,1,2024-09-08 16:57:08,881,2024-09-08 16:57:08
12,72,2024-09-08 16:57:08,882,2024-09-08 16:57:08
12,6,2024-09-08 16:57:08,883,2024-09-08 16:57:08
12,10,2024-09-08 16:57:08,884,2024-09-08 16:57:08
12,44,2024-09-08 16:57:08,885,2024-09-08 16:57:08
12,74,2024-09-08 16:57:08,886,2024-09-08 16:57:08
12,8,2024-09-08 16:57:08,887,2024-09-08 16:57:08
12,37,2024-09-08 16:57:08,888,2024-09-08 16:57:08
12,12,2024-09-08 16:57:08,889,2024-09-08 16:57:08
12,81,2024-09-08 16:57:08,890,2024-09-08 16:57:08
12,69,2024-09-08 16:57:08,891,2024-09-08 16:57:08
12,15,2024-09-08 16:57:08,892,2024-09-08 16:57:08
12,46,2024-09-08 16:57:08,893,2024-09-08 16:57:08
12,77,2024-09-08 16:57:08,894,2024-09-08 16:57:08
12,23,2024-09-08 16:57:08,895,2024-09-08 16:57:08
12,33,2024-09-08 16:57:08,896,2024-09-08 16:57:08
12,29,2024-09-08 16:57:08,897,2024-09-08 16:57:08
12,42,2024-09-08 16:57:08,898,2024-09-08 16:57:08
12,47,2024-09-08 16:57:08,899,2024-09-08 16:57:08
12,4,2024-09-08 16:57:08,900,2024-09-08 16:57:08
12,31,2024-09-08 16:57:08,901,2024-09-08 16:57:08
12,60,2024-09-08 16:57:08,902,2024-09-08 16:57:08
12,52,2024-09-08 16:57:08,903,2024-09-08 16:57:08
13,40,2024-09-08 16:58:06,904,2024-09-08 16:58:06
13,2,2024-09-08 16:58:06,905,2024-09-08 16:58:06
13,14,2024-09-08 16:58:06,906,2024-09-08 16:58:06
13,13,2024-09-08 16:58:06,907,2024-09-08 16:58:06
13,53,2024-09-08 16:58:06,908,2024-09-08 16:58:06
13,64,2024-09-08 16:58:06,909,2024-09-08 16:58:06
13,11,2024-09-08 16:58:06,910,2024-09-08 16:58:06
13,73,2024-09-08 16:58:06,911,2024-09-08 16:58:06
13,62,2024-09-08 16:58:06,912,2024-09-08 16:58:06
13,35,2024-09-08 16:58:06,913,2024-09-08 16:58:06
13,71,2024-09-08 16:58:06,914,2024-09-08 16:58:06
13,43,2024-09-08 16:58:06,915,2024-09-08 16:58:06
13,27,2024-09-08 16:58:06,916,2024-09-08 16:58:06
13,79,2024-09-08 16:58:06,917,2024-09-08 16:58:06
13,51,2024-09-08 16:58:06,918,2024-09-08 16:58:06
13,32,2024-09-08 16:58:06,919,2024-09-08 16:58:06
13,7,2024-09-08 16:58:06,920,2024-09-08 16:58:06
13,55,2024-09-08 16:58:06,921,2024-09-08 16:58:06
13,80,2024-09-08 16:58:06,922,2024-09-08 16:58:06
13,65,2024-09-08 16:58:06,923,2024-09-08 16:58:06
13,57,2024-09-08 16:58:06,924,2024-09-08 16:58:06
13,54,2024-09-08 16:58:06,925,2024-09-08 16:58:06
13,76,2024-09-08 16:58:06,926,2024-09-08 16:58:06
13,68,2024-09-08 16:58:06,927,2024-09-08 16:58:06
13,25,2024-09-08 16:58:06,928,2024-09-08 16:58:06
13,24,2024-09-08 16:58:06,929,2024-09-08 16:58:06
13,66,2024-09-08 16:58:06,930,2024-09-08 16:58:06
13,18,2024-09-08 16:58:06,931,2024-09-08 16:58:06
13,78,2024-09-08 16:58:06,932,2024-09-08 16:58:06
13,34,2024-09-08 16:58:06,933,2024-09-08 16:58:06
13,20,2024-09-08 16:58:06,934,2024-09-08 16:58:06
13,61,2024-09-08 16:58:06,935,2024-09-08 16:58:06
13,21,2024-09-08 16:58:06,936,2024-09-08 16:58:06
13,49,2024-09-08 16:58:06,937,2024-09-08 16:58:06
13,50,2024-09-08 16:58:06,938,2024-09-08 16:58:06
13,41,2024-09-08 16:58:06,939,2024-09-08 16:58:06
13,38,2024-09-08 16:58:06,940,2024-09-08 16:58:06
13,75,2024-09-08 16:58:06,941,2024-09-08 16:58:06
13,70,2024-09-08 16:58:06,942,2024-09-08 16:58:06
13,36,2024-09-08 16:58:06,943,2024-09-08 16:58:06
13,1,2024-09-08 16:58:06,944,2024-09-08 16:58:06
13,72,2024-09-08 16:58:06,945,2024-09-08 16:58:06
13,6,2024-09-08 16:58:06,946,2024-09-08 16:58:06
13,10,2024-09-08 16:58:06,947,2024-09-08 16:58:06
13,44,2024-09-08 16:58:06,948,2024-09-08 16:58:06
13,74,2024-09-08 16:58:06,949,2024-09-08 16:58:06
13,8,2024-09-08 16:58:06,950,2024-09-08 16:58:06
13,37,2024-09-08 16:58:06,951,2024-09-08 16:58:06
13,12,2024-09-08 16:58:06,952,2024-09-08 16:58:06
13,81,2024-09-08 16:58:06,953,2024-09-08 16:58:06
13,69,2024-09-08 16:58:06,954,2024-09-08 16:58:06
13,15,2024-09-08 16:58:06,955,2024-09-08 16:58:06
13,46,2024-09-08 16:58:06,956,2024-09-08 16:58:06
13,77,2024-09-08 16:58:06,957,2024-09-08 16:58:06
13,23,2024-09-08 16:58:06,958,2024-09-08 16:58:06
13,33,2024-09-08 16:58:06,959,2024-09-08 16:58:06
13,29,2024-09-08 16:58:06,960,2024-09-08 16:58:06
13,42,2024-09-08 16:58:06,961,2024-09-08 16:58:06
13,47,2024-09-08 16:58:06,962,2024-09-08 16:58:06
13,4,2024-09-08 16:58:06,963,2024-09-08 16:58:06
13,31,2024-09-08 16:58:06,964,2024-09-08 16:58:06
13,60,2024-09-08 16:58:06,965,2024-09-08 16:58:06
13,52,2024-09-08 16:58:06,966,2024-09-08 16:58:06
14,40,2024-09-08 16:58:29,967,2024-09-08 16:58:29
14,2,2024-09-08 16:58:29,968,2024-09-08 16:58:29
14,14,2024-09-08 16:58:29,969,2024-09-08 16:58:29
14,13,2024-09-08 16:58:29,970,2024-09-08 16:58:29
14,53,2024-09-08 16:58:29,971,2024-09-08 16:58:29
14,64,2024-09-08 16:58:29,972,2024-09-08 16:58:29
14,11,2024-09-08 16:58:29,973,2024-09-08 16:58:29
14,73,2024-09-08 16:58:29,974,2024-09-08 16:58:29
14,62,2024-09-08 16:58:29,975,2024-09-08 16:58:29
14,35,2024-09-08 16:58:29,976,2024-09-08 16:58:29
14,71,2024-09-08 16:58:29,977,2024-09-08 16:58:29
14,43,2024-09-08 16:58:29,978,2024-09-08 16:58:29
14,27,2024-09-08 16:58:29,979,2024-09-08 16:58:29
14,79,2024-09-08 16:58:29,980,2024-09-08 16:58:29
14,51,2024-09-08 16:58:29,981,2024-09-08 16:58:29
14,32,2024-09-08 16:58:29,982,2024-09-08 16:58:29
14,7,2024-09-08 16:58:29,983,2024-09-08 16:58:29
14,55,2024-09-08 16:58:29,984,2024-09-08 16:58:29
14,80,2024-09-08 16:58:29,985,2024-09-08 16:58:29
14,65,2024-09-08 16:58:29,986,2024-09-08 16:58:29
14,57,2024-09-08 16:58:29,987,2024-09-08 16:58:29
14,54,2024-09-08 16:58:29,988,2024-09-08 16:58:29
14,76,2024-09-08 16:58:29,989,2024-09-08 16:58:29
14,68,2024-09-08 16:58:29,990,2024-09-08 16:58:29
14,25,2024-09-08 16:58:29,991,2024-09-08 16:58:29
14,24,2024-09-08 16:58:29,992,2024-09-08 16:58:29
14,66,2024-09-08 16:58:29,993,2024-09-08 16:58:29
14,18,2024-09-08 16:58:29,994,2024-09-08 16:58:29
14,78,2024-09-08 16:58:29,995,2024-09-08 16:58:29
14,34,2024-09-08 16:58:29,996,2024-09-08 16:58:29
14,20,2024-09-08 16:58:29,997,2024-09-08 16:58:29
14,61,2024-09-08 16:58:29,998,2024-09-08 16:58:29
14,21,2024-09-08 16:58:29,999,2024-09-08 16:58:29
14,49,2024-09-08 16:58:29,1000,2024-09-08 16:58:29
14,50,2024-09-08 16:58:29,1001,2024-09-08 16:58:29
14,41,2024-09-08 16:58:29,1002,2024-09-08 16:58:29
14,38,2024-09-08 16:58:29,1003,2024-09-08 16:58:29
14,75,2024-09-08 16:58:29,1004,2024-09-08 16:58:29
14,70,2024-09-08 16:58:29,1005,2024-09-08 16:58:29
14,36,2024-09-08 16:58:29,1006,2024-09-08 16:58:29
14,1,2024-09-08 16:58:29,1007,2024-09-08 16:58:29
14,72,2024-09-08 16:58:29,1008,2024-09-08 16:58:29
14,6,2024-09-08 16:58:29,1009,2024-09-08 16:58:29
14,10,2024-09-08 16:58:29,1010,2024-09-08 16:58:29
14,44,2024-09-08 16:58:29,1011,2024-09-08 16:58:29
14,74,2024-09-08 16:58:29,1012,2024-09-08 16:58:29
14,8,2024-09-08 16:58:29,1013,2024-09-08 16:58:29
14,37,2024-09-08 16:58:29,1014,2024-09-08 16:58:29
14,12,2024-09-08 16:58:29,1015,2024-09-08 16:58:29
14,81,2024-09-08 16:58:29,1016,2024-09-08 16:58:29
14,69,2024-09-08 16:58:29,1017,2024-09-08 16:58:29
14,15,2024-09-08 16:58:29,1018,2024-09-08 16:58:29
14,46,2024-09-08 16:58:29,1019,2024-09-08 16:58:29
14,77,2024-09-08 16:58:29,1020,2024-09-08 16:58:29
14,23,2024-09-08 16:58:29,1021,2024-09-08 16:58:29
14,33,2024-09-08 16:58:29,1022,2024-09-08 16:58:29
14,29,2024-09-08 16:58:29,1023,2024-09-08 16:58:29
14,42,2024-09-08 16:58:29,1024,2024-09-08 16:58:29
14,47,2024-09-08 16:58:29,1025,2024-09-08 16:58:29
14,4,2024-09-08 16:58:29,1026,2024-09-08 16:58:29
14,31,2024-09-08 16:58:29,1027,2024-09-08 16:58:29
14,60,2024-09-08 16:58:29,1028,2024-09-08 16:58:29
14,52,2024-09-08 16:58:29,1029,2024-09-08 16:58:29
15,40,2024-09-08 16:59:12,1030,2024-09-08 16:59:12
15,2,2024-09-08 16:59:12,1031,2024-09-08 16:59:12
15,14,2024-09-08 16:59:12,1032,2024-09-08 16:59:12
15,13,2024-09-08 16:59:12,1033,2024-09-08 16:59:12
15,53,2024-09-08 16:59:12,1034,2024-09-08 16:59:12
15,64,2024-09-08 16:59:12,1035,2024-09-08 16:59:12
15,11,2024-09-08 16:59:12,1036,2024-09-08 16:59:12
15,73,2024-09-08 16:59:12,1037,2024-09-08 16:59:12
15,62,2024-09-08 16:59:12,1038,2024-09-08 16:59:12
15,35,2024-09-08 16:59:12,1039,2024-09-08 16:59:12
15,71,2024-09-08 16:59:12,1040,2024-09-08 16:59:12
15,43,2024-09-08 16:59:12,1041,2024-09-08 16:59:12
15,27,2024-09-08 16:59:12,1042,2024-09-08 16:59:12
15,79,2024-09-08 16:59:12,1043,2024-09-08 16:59:12
15,51,2024-09-08 16:59:12,1044,2024-09-08 16:59:12
15,32,2024-09-08 16:59:12,1045,2024-09-08 16:59:12
15,7,2024-09-08 16:59:12,1046,2024-09-08 16:59:12
15,55,2024-09-08 16:59:12,1047,2024-09-08 16:59:12
15,80,2024-09-08 16:59:12,1048,2024-09-08 16:59:12
15,65,2024-09-08 16:59:12,1049,2024-09-08 16:59:12
15,57,2024-09-08 16:59:12,1050,2024-09-08 16:59:12
15,54,2024-09-08 16:59:12,1051,2024-09-08 16:59:12
15,76,2024-09-08 16:59:12,1052,2024-09-08 16:59:12
15,68,2024-09-08 16:59:12,1053,2024-09-08 16:59:12
15,25,2024-09-08 16:59:12,1054,2024-09-08 16:59:12
15,24,2024-09-08 16:59:12,1055,2024-09-08 16:59:12
15,66,2024-09-08 16:59:12,1056,2024-09-08 16:59:12
15,18,2024-09-08 16:59:12,1057,2024-09-08 16:59:12
15,78,2024-09-08 16:59:12,1058,2024-09-08 16:59:12
15,34,2024-09-08 16:59:12,1059,2024-09-08 16:59:12
15,20,2024-09-08 16:59:12,1060,2024-09-08 16:59:12
15,61,2024-09-08 16:59:12,1061,2024-09-08 16:59:12
15,21,2024-09-08 16:59:12,1062,2024-09-08 16:59:12
15,49,2024-09-08 16:59:12,1063,2024-09-08 16:59:12
15,50,2024-09-08 16:59:12,1064,2024-09-08 16:59:12
15,41,2024-09-08 16:59:12,1065,2024-09-08 16:59:12
15,38,2024-09-08 16:59:12,1066,2024-09-08 16:59:12
15,75,2024-09-08 16:59:12,1067,2024-09-08 16:59:12
15,70,2024-09-08 16:59:12,1068,2024-09-08 16:59:12
15,36,2024-09-08 16:59:12,1069,2024-09-08 16:59:12
15,1,2024-09-08 16:59:12,1070,2024-09-08 16:59:12
15,72,2024-09-08 16:59:12,1071,2024-09-08 16:59:12
15,6,2024-09-08 16:59:12,1072,2024-09-08 16:59:12
15,10,2024-09-08 16:59:12,1073,2024-09-08 16:59:12
15,44,2024-09-08 16:59:12,1074,2024-09-08 16:59:12
15,74,2024-09-08 16:59:12,1075,2024-09-08 16:59:12
15,8,2024-09-08 16:59:12,1076,2024-09-08 16:59:12
15,37,2024-09-08 16:59:12,1077,2024-09-08 16:59:12
15,12,2024-09-08 16:59:12,1078,2024-09-08 16:59:12
15,81,2024-09-08 16:59:12,1079,2024-09-08 16:59:12
15,69,2024-09-08 16:59:12,1080,2024-09-08 16:59:12
15,15,2024-09-08 16:59:12,1081,2024-09-08 16:59:12
15,46,2024-09-08 16:59:12,1082,2024-09-08 16:59:12
15,77,2024-09-08 16:59:12,1083,2024-09-08 16:59:12
15,23,2024-09-08 16:59:12,1084,2024-09-08 16:59:12
