id,created_at,updated_at,client_id,add_on_rule_id
428,2024-09-08 16:13:40,2024-09-08 16:13:40,78,8
429,2024-09-08 16:13:40,2024-09-08 16:13:40,34,8
430,2024-09-08 16:13:40,2024-09-08 16:13:40,20,8
431,2024-09-08 16:13:40,2024-09-08 16:13:40,61,8
432,2024-09-08 16:13:40,2024-09-08 16:13:40,21,8
433,2024-09-08 16:13:40,2024-09-08 16:13:40,49,8
434,2024-09-08 16:13:40,2024-09-08 16:13:40,50,8
435,2024-09-08 16:13:40,2024-09-08 16:13:40,41,8
436,2024-09-08 16:13:40,2024-09-08 16:13:40,38,8
437,2024-09-08 16:13:40,2024-09-08 16:13:40,75,8
438,2024-09-08 16:13:40,2024-09-08 16:13:40,70,8
439,2024-09-08 16:13:40,2024-09-08 16:13:40,36,8
440,2024-09-08 16:13:40,2024-09-08 16:13:40,1,8
441,2024-09-08 16:13:40,2024-09-08 16:13:40,72,8
442,2024-09-08 16:13:40,2024-09-08 16:13:40,6,8
443,2024-09-08 16:13:40,2024-09-08 16:13:40,10,8
444,2024-09-08 16:13:40,2024-09-08 16:13:40,44,8
445,2024-09-08 16:13:40,2024-09-08 16:13:40,74,8
446,2024-09-08 16:13:40,2024-09-08 16:13:40,8,8
447,2024-09-08 16:13:40,2024-09-08 16:13:40,37,8
448,2024-09-08 16:13:40,2024-09-08 16:13:40,12,8
449,2024-09-08 16:13:40,2024-09-08 16:13:40,81,8
450,2024-09-08 16:13:40,2024-09-08 16:13:40,69,8
451,2024-09-08 16:13:40,2024-09-08 16:13:40,15,8
452,2024-09-08 16:13:40,2024-09-08 16:13:40,46,8
453,2024-09-08 16:13:40,2024-09-08 16:13:40,77,8
454,2024-09-08 16:13:40,2024-09-08 16:13:40,23,8
455,2024-09-08 16:13:40,2024-09-08 16:13:40,33,8
456,2024-09-08 16:13:40,2024-09-08 16:13:40,29,8
457,2024-09-08 16:13:40,2024-09-08 16:13:40,42,8
458,2024-09-08 16:13:40,2024-09-08 16:13:40,47,8
459,2024-09-08 16:13:40,2024-09-08 16:13:40,4,8
460,2024-09-08 16:13:40,2024-09-08 16:13:40,31,8
461,2024-09-08 16:13:40,2024-09-08 16:13:40,60,8
462,2024-09-08 16:13:40,2024-09-08 16:13:40,52,8
463,2024-09-08 16:14:09,2024-09-08 16:14:09,40,9
464,2024-09-08 16:14:09,2024-09-08 16:14:09,2,9
465,2024-09-08 16:14:09,2024-09-08 16:14:09,14,9
466,2024-09-08 16:14:09,2024-09-08 16:14:09,13,9
467,2024-09-08 16:14:09,2024-09-08 16:14:09,53,9
468,2024-09-08 16:14:09,2024-09-08 16:14:09,64,9
469,2024-09-08 16:14:09,2024-09-08 16:14:09,11,9
470,2024-09-08 16:14:09,2024-09-08 16:14:09,73,9
471,2024-09-08 16:14:09,2024-09-08 16:14:09,62,9
472,2024-09-08 16:14:09,2024-09-08 16:14:09,35,9
473,2024-09-08 16:14:09,2024-09-08 16:14:09,71,9
474,2024-09-08 16:14:09,2024-09-08 16:14:09,43,9
475,2024-09-08 16:14:09,2024-09-08 16:14:09,27,9
476,2024-09-08 16:14:09,2024-09-08 16:14:09,79,9
477,2024-09-08 16:14:09,2024-09-08 16:14:09,51,9
478,2024-09-08 16:14:09,2024-09-08 16:14:09,32,9
479,2024-09-08 16:14:09,2024-09-08 16:14:09,7,9
480,2024-09-08 16:14:09,2024-09-08 16:14:09,55,9
481,2024-09-08 16:14:09,2024-09-08 16:14:09,80,9
482,2024-09-08 16:14:09,2024-09-08 16:14:09,65,9
483,2024-09-08 16:14:09,2024-09-08 16:14:09,57,9
484,2024-09-08 16:14:09,2024-09-08 16:14:09,54,9
485,2024-09-08 16:14:09,2024-09-08 16:14:09,76,9
486,2024-09-08 16:14:09,2024-09-08 16:14:09,68,9
487,2024-09-08 16:14:09,2024-09-08 16:14:09,25,9
488,2024-09-08 16:14:09,2024-09-08 16:14:09,24,9
489,2024-09-08 16:14:09,2024-09-08 16:14:09,66,9
490,2024-09-08 16:14:09,2024-09-08 16:14:09,18,9
491,2024-09-08 16:14:09,2024-09-08 16:14:09,78,9
492,2024-09-08 16:14:09,2024-09-08 16:14:09,34,9
493,2024-09-08 16:14:09,2024-09-08 16:14:09,20,9
494,2024-09-08 16:14:09,2024-09-08 16:14:09,61,9
495,2024-09-08 16:14:09,2024-09-08 16:14:09,21,9
496,2024-09-08 16:14:09,2024-09-08 16:14:09,49,9
497,2024-09-08 16:14:09,2024-09-08 16:14:09,50,9
498,2024-09-08 16:14:09,2024-09-08 16:14:09,41,9
499,2024-09-08 16:14:09,2024-09-08 16:14:09,38,9
500,2024-09-08 16:14:09,2024-09-08 16:14:09,75,9
501,2024-09-08 16:14:09,2024-09-08 16:14:09,70,9
502,2024-09-08 16:14:09,2024-09-08 16:14:09,36,9
503,2024-09-08 16:14:09,2024-09-08 16:14:09,1,9
504,2024-09-08 16:14:09,2024-09-08 16:14:09,72,9
505,2024-09-08 16:14:09,2024-09-08 16:14:09,6,9
506,2024-09-08 16:14:09,2024-09-08 16:14:09,10,9
507,2024-09-08 16:14:09,2024-09-08 16:14:09,44,9
508,2024-09-08 16:14:09,2024-09-08 16:14:09,74,9
509,2024-09-08 16:14:09,2024-09-08 16:14:09,8,9
510,2024-09-08 16:14:09,2024-09-08 16:14:09,37,9
511,2024-09-08 16:14:09,2024-09-08 16:14:09,12,9
512,2024-09-08 16:14:09,2024-09-08 16:14:09,81,9
513,2024-09-08 16:14:09,2024-09-08 16:14:09,69,9
514,2024-09-08 16:14:09,2024-09-08 16:14:09,15,9
515,2024-09-08 16:14:09,2024-09-08 16:14:09,46,9
516,2024-09-08 16:14:09,2024-09-08 16:14:09,77,9
517,2024-09-08 16:14:09,2024-09-08 16:14:09,23,9
518,2024-09-08 16:14:09,2024-09-08 16:14:09,33,9
519,2024-09-08 16:14:09,2024-09-08 16:14:09,29,9
520,2024-09-08 16:14:09,2024-09-08 16:14:09,42,9
521,2024-09-08 16:14:09,2024-09-08 16:14:09,47,9
522,2024-09-08 16:14:09,2024-09-08 16:14:09,4,9
523,2024-09-08 16:14:09,2024-09-08 16:14:09,31,9
524,2024-09-08 16:14:09,2024-09-08 16:14:09,60,9
525,2024-09-08 16:14:09,2024-09-08 16:14:09,52,9
778,2024-09-08 16:56:41,2024-09-08 16:56:41,40,11
779,2024-09-08 16:56:41,2024-09-08 16:56:41,2,11
780,2024-09-08 16:56:41,2024-09-08 16:56:41,14,11
781,2024-09-08 16:56:41,2024-09-08 16:56:41,13,11
782,2024-09-08 16:56:41,2024-09-08 16:56:41,53,11
783,2024-09-08 16:56:41,2024-09-08 16:56:41,64,11
784,2024-09-08 16:56:41,2024-09-08 16:56:41,11,11
785,2024-09-08 16:56:41,2024-09-08 16:56:41,73,11
786,2024-09-08 16:56:41,2024-09-08 16:56:41,62,11
787,2024-09-08 16:56:41,2024-09-08 16:56:41,35,11
788,2024-09-08 16:56:41,2024-09-08 16:56:41,71,11
789,2024-09-08 16:56:41,2024-09-08 16:56:41,43,11
790,2024-09-08 16:56:41,2024-09-08 16:56:41,27,11
791,2024-09-08 16:56:41,2024-09-08 16:56:41,79,11
792,2024-09-08 16:56:41,2024-09-08 16:56:41,51,11
793,2024-09-08 16:56:41,2024-09-08 16:56:41,32,11
794,2024-09-08 16:56:41,2024-09-08 16:56:41,7,11
795,2024-09-08 16:56:41,2024-09-08 16:56:41,55,11
796,2024-09-08 16:56:41,2024-09-08 16:56:41,80,11
797,2024-09-08 16:56:41,2024-09-08 16:56:41,65,11
798,2024-09-08 16:56:41,2024-09-08 16:56:41,57,11
799,2024-09-08 16:56:41,2024-09-08 16:56:41,54,11
800,2024-09-08 16:56:41,2024-09-08 16:56:41,76,11
801,2024-09-08 16:56:41,2024-09-08 16:56:41,68,11
802,2024-09-08 16:56:41,2024-09-08 16:56:41,25,11
803,2024-09-08 16:56:41,2024-09-08 16:56:41,24,11
804,2024-09-08 16:56:41,2024-09-08 16:56:41,66,11
805,2024-09-08 16:56:41,2024-09-08 16:56:41,18,11
806,2024-09-08 16:56:41,2024-09-08 16:56:41,78,11
807,2024-09-08 16:56:41,2024-09-08 16:56:41,34,11
808,2024-09-08 16:56:41,2024-09-08 16:56:41,20,11
809,2024-09-08 16:56:41,2024-09-08 16:56:41,61,11
810,2024-09-08 16:56:41,2024-09-08 16:56:41,21,11
811,2024-09-08 16:56:41,2024-09-08 16:56:41,49,11
812,2024-09-08 16:56:41,2024-09-08 16:56:41,50,11
813,2024-09-08 16:56:41,2024-09-08 16:56:41,41,11
814,2024-09-08 16:56:41,2024-09-08 16:56:41,38,11
815,2024-09-08 16:56:41,2024-09-08 16:56:41,75,11
816,2024-09-08 16:56:41,2024-09-08 16:56:41,70,11
817,2024-09-08 16:56:41,2024-09-08 16:56:41,36,11
818,2024-09-08 16:56:41,2024-09-08 16:56:41,1,11
819,2024-09-08 16:56:41,2024-09-08 16:56:41,72,11
820,2024-09-08 16:56:41,2024-09-08 16:56:41,6,11
821,2024-09-08 16:56:41,2024-09-08 16:56:41,10,11
822,2024-09-08 16:56:41,2024-09-08 16:56:41,44,11
823,2024-09-08 16:56:41,2024-09-08 16:56:41,74,11
824,2024-09-08 16:56:41,2024-09-08 16:56:41,8,11
825,2024-09-08 16:56:41,2024-09-08 16:56:41,37,11
826,2024-09-08 16:56:41,2024-09-08 16:56:41,12,11
827,2024-09-08 16:56:41,2024-09-08 16:56:41,81,11
828,2024-09-08 16:56:41,2024-09-08 16:56:41,69,11
829,2024-09-08 16:56:41,2024-09-08 16:56:41,15,11
830,2024-09-08 16:56:41,2024-09-08 16:56:41,46,11
831,2024-09-08 16:56:41,2024-09-08 16:56:41,77,11
832,2024-09-08 16:56:41,2024-09-08 16:56:41,23,11
833,2024-09-08 16:56:41,2024-09-08 16:56:41,33,11
834,2024-09-08 16:56:41,2024-09-08 16:56:41,29,11
835,2024-09-08 16:56:41,2024-09-08 16:56:41,42,11
836,2024-09-08 16:56:41,2024-09-08 16:56:41,47,11
837,2024-09-08 16:56:41,2024-09-08 16:56:41,4,11
838,2024-09-08 16:56:41,2024-09-08 16:56:41,31,11
839,2024-09-08 16:56:41,2024-09-08 16:56:41,60,11
840,2024-09-08 16:56:41,2024-09-08 16:56:41,52,11
841,2024-09-08 16:57:08,2024-09-08 16:57:08,40,12
842,2024-09-08 16:57:08,2024-09-08 16:57:08,2,12
843,2024-09-08 16:57:08,2024-09-08 16:57:08,14,12
844,2024-09-08 16:57:08,2024-09-08 16:57:08,13,12
845,2024-09-08 16:57:08,2024-09-08 16:57:08,53,12
846,2024-09-08 16:57:08,2024-09-08 16:57:08,64,12
847,2024-09-08 16:57:08,2024-09-08 16:57:08,11,12
848,2024-09-08 16:57:08,2024-09-08 16:57:08,73,12
849,2024-09-08 16:57:08,2024-09-08 16:57:08,62,12
850,2024-09-08 16:57:08,2024-09-08 16:57:08,35,12
851,2024-09-08 16:57:08,2024-09-08 16:57:08,71,12
852,2024-09-08 16:57:08,2024-09-08 16:57:08,43,12
853,2024-09-08 16:57:08,2024-09-08 16:57:08,27,12
854,2024-09-08 16:57:08,2024-09-08 16:57:08,79,12
855,2024-09-08 16:57:08,2024-09-08 16:57:08,51,12
856,2024-09-08 16:57:08,2024-09-08 16:57:08,32,12
857,2024-09-08 16:57:08,2024-09-08 16:57:08,7,12
858,2024-09-08 16:57:08,2024-09-08 16:57:08,55,12
859,2024-09-08 16:57:08,2024-09-08 16:57:08,80,12
860,2024-09-08 16:57:08,2024-09-08 16:57:08,65,12
861,2024-09-08 16:57:08,2024-09-08 16:57:08,57,12
862,2024-09-08 16:57:08,2024-09-08 16:57:08,54,12
863,2024-09-08 16:57:08,2024-09-08 16:57:08,76,12
864,2024-09-08 16:57:08,2024-09-08 16:57:08,68,12
865,2024-09-08 16:57:08,2024-09-08 16:57:08,25,12
866,2024-09-08 16:57:08,2024-09-08 16:57:08,24,12
867,2024-09-08 16:57:08,2024-09-08 16:57:08,66,12
868,2024-09-08 16:57:08,2024-09-08 16:57:08,18,12
869,2024-09-08 16:57:08,2024-09-08 16:57:08,78,12
870,2024-09-08 16:57:08,2024-09-08 16:57:08,34,12
871,2024-09-08 16:57:08,2024-09-08 16:57:08,20,12
872,2024-09-08 16:57:08,2024-09-08 16:57:08,61,12
873,2024-09-08 16:57:08,2024-09-08 16:57:08,21,12
874,2024-09-08 16:57:08,2024-09-08 16:57:08,49,12
875,2024-09-08 16:57:08,2024-09-08 16:57:08,50,12
876,2024-09-08 16:57:08,2024-09-08 16:57:08,41,12
877,2024-09-08 16:57:08,2024-09-08 16:57:08,38,12
878,2024-09-08 16:57:08,2024-09-08 16:57:08,75,12
879,2024-09-08 16:57:08,2024-09-08 16:57:08,70,12
880,2024-09-08 16:57:08,2024-09-08 16:57:08,36,12
881,2024-09-08 16:57:08,2024-09-08 16:57:08,1,12
882,2024-09-08 16:57:08,2024-09-08 16:57:08,72,12
883,2024-09-08 16:57:08,2024-09-08 16:57:08,6,12
884,2024-09-08 16:57:08,2024-09-08 16:57:08,10,12
885,2024-09-08 16:57:08,2024-09-08 16:57:08,44,12
886,2024-09-08 16:57:08,2024-09-08 16:57:08,74,12
887,2024-09-08 16:57:08,2024-09-08 16:57:08,8,12
888,2024-09-08 16:57:08,2024-09-08 16:57:08,37,12
889,2024-09-08 16:57:08,2024-09-08 16:57:08,12,12
890,2024-09-08 16:57:08,2024-09-08 16:57:08,81,12
891,2024-09-08 16:57:08,2024-09-08 16:57:08,69,12
892,2024-09-08 16:57:08,2024-09-08 16:57:08,15,12
893,2024-09-08 16:57:08,2024-09-08 16:57:08,46,12
894,2024-09-08 16:57:08,2024-09-08 16:57:08,77,12
895,2024-09-08 16:57:08,2024-09-08 16:57:08,23,12
896,2024-09-08 16:57:08,2024-09-08 16:57:08,33,12
897,2024-09-08 16:57:08,2024-09-08 16:57:08,29,12
898,2024-09-08 16:57:08,2024-09-08 16:57:08,42,12
899,2024-09-08 16:57:08,2024-09-08 16:57:08,47,12
900,2024-09-08 16:57:08,2024-09-08 16:57:08,4,12
901,2024-09-08 16:57:08,2024-09-08 16:57:08,31,12
902,2024-09-08 16:57:08,2024-09-08 16:57:08,60,12
903,2024-09-08 16:57:08,2024-09-08 16:57:08,52,12
904,2024-09-08 16:58:06,2024-09-08 16:58:06,40,13
905,2024-09-08 16:58:06,2024-09-08 16:58:06,2,13
906,2024-09-08 16:58:06,2024-09-08 16:58:06,14,13
907,2024-09-08 16:58:06,2024-09-08 16:58:06,13,13
908,2024-09-08 16:58:06,2024-09-08 16:58:06,53,13
909,2024-09-08 16:58:06,2024-09-08 16:58:06,64,13
910,2024-09-08 16:58:06,2024-09-08 16:58:06,11,13
911,2024-09-08 16:58:06,2024-09-08 16:58:06,73,13
912,2024-09-08 16:58:06,2024-09-08 16:58:06,62,13
913,2024-09-08 16:58:06,2024-09-08 16:58:06,35,13
914,2024-09-08 16:58:06,2024-09-08 16:58:06,71,13
915,2024-09-08 16:58:06,2024-09-08 16:58:06,43,13
916,2024-09-08 16:58:06,2024-09-08 16:58:06,27,13
917,2024-09-08 16:58:06,2024-09-08 16:58:06,79,13
918,2024-09-08 16:58:06,2024-09-08 16:58:06,51,13
919,2024-09-08 16:58:06,2024-09-08 16:58:06,32,13
920,2024-09-08 16:58:06,2024-09-08 16:58:06,7,13
921,2024-09-08 16:58:06,2024-09-08 16:58:06,55,13
922,2024-09-08 16:58:06,2024-09-08 16:58:06,80,13
923,2024-09-08 16:58:06,2024-09-08 16:58:06,65,13
924,2024-09-08 16:58:06,2024-09-08 16:58:06,57,13
925,2024-09-08 16:58:06,2024-09-08 16:58:06,54,13
926,2024-09-08 16:58:06,2024-09-08 16:58:06,76,13
927,2024-09-08 16:58:06,2024-09-08 16:58:06,68,13
928,2024-09-08 16:58:06,2024-09-08 16:58:06,25,13
929,2024-09-08 16:58:06,2024-09-08 16:58:06,24,13
930,2024-09-08 16:58:06,2024-09-08 16:58:06,66,13
931,2024-09-08 16:58:06,2024-09-08 16:58:06,18,13
932,2024-09-08 16:58:06,2024-09-08 16:58:06,78,13
933,2024-09-08 16:58:06,2024-09-08 16:58:06,34,13
934,2024-09-08 16:58:06,2024-09-08 16:58:06,20,13
935,2024-09-08 16:58:06,2024-09-08 16:58:06,61,13
936,2024-09-08 16:58:06,2024-09-08 16:58:06,21,13
937,2024-09-08 16:58:06,2024-09-08 16:58:06,49,13
938,2024-09-08 16:58:06,2024-09-08 16:58:06,50,13
939,2024-09-08 16:58:06,2024-09-08 16:58:06,41,13
940,2024-09-08 16:58:06,2024-09-08 16:58:06,38,13
941,2024-09-08 16:58:06,2024-09-08 16:58:06,75,13
942,2024-09-08 16:58:06,2024-09-08 16:58:06,70,13
943,2024-09-08 16:58:06,2024-09-08 16:58:06,36,13
944,2024-09-08 16:58:06,2024-09-08 16:58:06,1,13
945,2024-09-08 16:58:06,2024-09-08 16:58:06,72,13
946,2024-09-08 16:58:06,2024-09-08 16:58:06,6,13
947,2024-09-08 16:58:06,2024-09-08 16:58:06,10,13
948,2024-09-08 16:58:06,2024-09-08 16:58:06,44,13
949,2024-09-08 16:58:06,2024-09-08 16:58:06,74,13
950,2024-09-08 16:58:06,2024-09-08 16:58:06,8,13
951,2024-09-08 16:58:06,2024-09-08 16:58:06,37,13
952,2024-09-08 16:58:06,2024-09-08 16:58:06,12,13
953,2024-09-08 16:58:06,2024-09-08 16:58:06,81,13
954,2024-09-08 16:58:06,2024-09-08 16:58:06,69,13
955,2024-09-08 16:58:06,2024-09-08 16:58:06,15,13
956,2024-09-08 16:58:06,2024-09-08 16:58:06,46,13
957,2024-09-08 16:58:06,2024-09-08 16:58:06,77,13
958,2024-09-08 16:58:06,2024-09-08 16:58:06,23,13
959,2024-09-08 16:58:06,2024-09-08 16:58:06,33,13
960,2024-09-08 16:58:06,2024-09-08 16:58:06,29,13
961,2024-09-08 16:58:06,2024-09-08 16:58:06,42,13
